trail_id,name,area_name,estimated_strenuousness_score
10405346,"Sams Ridge, Hazel Mountain and Hannah Run Loop",Shenandoah National Park,5
10401028,Appalachian Trail: Skyline Drive to Lewis Mountain,Shenandoah National Park,4
10320168,Furnace Mountain Jones and Doyles Rivers Loop,Shenandoah National Park,5
10405467,Weakley Hollow Road to Corbin Hollow to Nicholson Hollow Loop,Shenandoah National Park,4
10374420,Appalachian Trail: Swift Run Gap to Rockfish Gap,Shenandoah National Park,4
10465435,Corbin Cabin via Nicholson Hollow and Appalachian Trail Loop,Shenandoah National Park,3
10291820,Rocky Branch Trail,Shenandoah National Park,1
10326033,"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road",Shenandoah National Park,5
10375959,Corbin Mountain Trail,Shenandoah National Park,4
10013576,Camp Ridge Trail,Shenandoah National Park,1
10407795,Fort Hunt Park Main Loop,Fort Hunt National Park,1
10000353,Allen Hollow Trail,Shenandoah National Park,2
10002554,East Branch Naked Creek Trail,Shenandoah National Park,4
10469186,"Rockytop, Austin Mountain, Furnace Mountain, Blackrock",Shenandoah National Park,4
10290683,Barking Dogs and Jarman Gap,Shenandoah National Park,4
10405340,"Sam's Ridge, Pine Hill Gap, and Hazel Mountain Loop",Shenandoah National Park,5
10356953,Hawksbill via Appalachian Trail and Redgate Road,Shenandoah National Park,4
10365534,Conway River Trail,Shenandoah National Park,3
10012496,West Branch Naked Creek Trail,Shenandoah National Park,4
10484068,"Old Rag Fire Road, Weakley Hollow and Robertson Mountain Loop",Shenandoah National Park,5
10405344,Sam’s Ridge and Catlett Spur,Shenandoah National Park,4
10407786,Fort Hunt Park Short Loop,Fort Hunt National Park,1
10014805,Knob Mountain Trail [CLOSED / PRIVATE PROPERTY],Shenandoah National Park,4
10012756,Harris Cove Utz Gap Trail [PRIVATE PROPERTY],Shenandoah National Park,5
10542445,Overall Run and Beecher Ridge Trail,Shenandoah National Park,5
10007491,Tolmie Peak Trail,Mount Rainier National Park,4
10023187,Skyline Trail,Mount Rainier National Park,4
10032304,Hurricane Hill via Hurricane Ridge,Olympic National Park,3
10004378,Mount Storm King,Olympic National Park,5
10016424,Sol Duc Falls Nature Trail,Olympic National Park,1
10035982,Hoh Rain Forest Hall of Moss,Olympic National Park,1
10014578,Marymere Falls Trail,Olympic National Park,1
10004045,Comet and Christine Falls,Mount Rainier National Park,3
10111290,Camp Muir Route Via Skyline Trail,Mount Rainier National Park,5
10007877,Burroughs Mountain Loop Trail,Mount Rainier National Park,4
10003564,Naches Peak Loop Trail,Mount Rainier National Park,1
10013895,Spray Park Trail to Mount Pleasant,Mount Rainier National Park,4
10015210,Hoh River Trail,Olympic National Park,4
10009225,High Divide - Seven Lakes Basin Loop,Olympic National Park,5
10002126,Mount Fremont Lookout Trail,Mount Rainier National Park,4
10027158,Blue Lake Trail,North Cascades National Park,4
10027191,Ruby Beach,Olympic National Park,1
10004286,Staircase Rapids Loop,Olympic National Park,1
10263280,Cascade Pass and Sahale Arm Trail,North Cascades National Park,5
10007726,Pinnacle Peak Saddle Trail,Mount Rainier National Park,3
10001279,Summerland Trail,Mount Rainier National Park,4
10019163,Spruce Railroad Trail: Lake Crescent,Olympic National Park,2
10015818,Grove of the Patriarchs Nature Trail,Mount Rainier National Park,1
10014634,Silver Falls Trail,Mount Rainier National Park,1
10011288,Enchanted Valley Chalet via East Fork Quinault River Trail,Olympic National Park,5
10002325,Narada Falls Trail,Mount Rainier National Park,3
10017330,Bench and Snow Lakes Trail,Mount Rainier National Park,3
10004769,Nisqually Vista Trail,Mount Rainier National Park,1
10011510,Ozette Triangle Trail,Olympic National Park,4
10242019,Madison Falls Trail,Olympic National Park,1
10294237,Myrtle Falls Viewpoint via Skyline Trail,Mount Rainier National Park,1
10030057,Hole-in-the-Wall Trail,Olympic National Park,3
10033258,The Wonderland Trail,Mount Rainier National Park,5
10008669,Glacier Basin Trail,Mount Rainier National Park,4
10014620,Sourdough Mountain Trail,North Cascades National Park,5
10004935,Lake Angeles Trail,Olympic National Park,5
10002631,Klahhane Ridge Trail to Lake Angeles,Olympic National Park,5
10010495,Lena Lake Trail to Upper Lena Lake Trail,Olympic National Park,5
10039951,Sunrise Rim Trail,Mount Rainier National Park,4
10031751,Upper Big Creek Loop Trail,Olympic National Park,3
10007885,Green Lake Trail,Mount Rainier National Park,4
10033374,Sunrise Ridge Trail to Mount Angeles,Olympic National Park,5
10029920,Reflection Lake to Narada Falls,Mount Rainier National Park,3
10006228,Rampart Ridge Loop Trail,Mount Rainier National Park,3
10005873,Cascade Pass Trail to Cottonwood Camp,North Cascades National Park,5
10037521,Rialto Beach Trail,Olympic National Park,4
10030089,Putvin Trail to Lake of the Angels,Olympic National Park,5
10008785,Burroughs Mountain Trail,Mount Rainier National Park,4
10292335,Frozen Lake,Mount Rainier National Park,3
10259882,Mount Rainier Standard Summit Route,Mount Rainier National Park,5
10016603,Olympic Hot Springs Trail,Olympic National Park,4
10004478,Crystal Lakes Trail to Sourdough Gap,Mount Rainier National Park,4
10017161,Royal Basin Trail,Olympic National Park,4
10260683,Panorama Point from Paradise Inn,Mount Rainier National Park,3
10016717,Wonderland Trail to Panhandle Gap,Mount Rainier National Park,5
10009379,Quinault Rain Forest Nature Trail,Olympic National Park,1
10011324,Carbon Glacier Trail,Mount Rainier National Park,4
10263217,Cascade Pass Trail,North Cascades National Park,5
10016073,Lovers Lane Trail,Olympic National Park,4
10003439,High Lakes Loop Trail,Mount Rainier National Park,3
10033370,Quinault River Pony Bridge Trail,Olympic National Park,3
10000054,Sourdough Ridge Nature Trail,Mount Rainier National Park,1
10258679,Cirque Rim Nature Trail,Olympic National Park,1
10042519,PJ Lake Trail,Olympic National Park,5
10034432,Silver Lake Way Trail,Olympic National Park,4
10240717,Lake Constance Trail,Olympic National Park,5
10258678,Heart O' the Forest Trail,Olympic National Park,3
10027073,Wonderland Trail to Carter Falls and Narada Falls,Mount Rainier National Park,5
10013518,Flapjack Lakes Trail,Olympic National Park,5
10002718,Paradise Glacier Caves via Skyline Trail Spur,Mount Rainier National Park,4
10280661,"Skyline, Glacier Vista, Upper Skyline and Golden Gate Loop",Mount Rainier National Park,3
10260902,Sunrise Rim Trail Loop and Mount Fremont Lookout,Mount Rainier National Park,4
10033261,Golden Gate Trail,Mount Rainier National Park,3
10235735,Olympic National Park Switchback Trail,Olympic National Park,5
10027748,Sahale Arm Trail to Quien Sabe Glacier,North Cascades National Park,5
10235931,Shadow Lakes Trail,Mount Rainier National Park,1
10006182,Alta Vista Trail,Mount Rainier National Park,3
10258685,Spruce Nature Trail,Olympic National Park,1
10292134,Narada Falls,Mount Rainier National Park,1
10014969,Shriner Peak Lookout Trail,Mount Rainier National Park,5
10027665,Chenuis Falls Trail,Mount Rainier National Park,4
10006664,Pyramid Mountain Trail,Olympic National Park,5
10003975,Tatoosh Ridge Trail,Mount Rainier National Park,5
10031566,Lakeshore Trail and Wonderland Trail to Ipsut Pass,Mount Rainier National Park,3
10008694,Mildred Point via Comet Falls,Mount Rainier National Park,5
10007626,Eagle Peak Trail,Mount Rainier National Park,5
10016842,Dege Peak Trail,Mount Rainier National Park,3
10017466,Obstruction Point - Deer Park Trail,Olympic National Park,5
10015909,Palisades Lakes Trail,Mount Rainier National Park,4
10271840,Marymere Falls Trail from Lake Crescent Lodge,Olympic National Park,1
10002047,Deer Lake Trail,Olympic National Park,4
10027111,Dewey Lake Trail,Mount Rainier National Park,4
10030085,Lower South Fork Skokomish Trail,Olympic National Park,4
10041487,Sourdough Gap (past Sheep Lake),Mount Rainier National Park,4
10036450,Olympic Coast South Trail,Olympic National Park,5
10260898,Crystal Peak Trail,Mount Rainier National Park,4
10034325,Skyscraper Mountain via Wonderland Trail,Mount Rainier National Park,5
10003896,Paradise Glacier Trail,Mount Rainier National Park,3
10293169,Glacier Vista Loop via Skyline Trail,Mount Rainier National Park,1
10033378,Blue Mountain Trail,Olympic National Park,1
10000853,Humes Ranch Loop Trail,Olympic National Park,4
10292659,Hoh River Trail to Blue Glacier Trail,Olympic National Park,5
10038472,Wonderland Trail Ipsut Creek Loop to Ipsut Pass and Mowich Lake,Mount Rainier National Park,5
10041552,Shi Shi to Ozette River Beach Trail,Olympic National Park,4
10287498,Mount Washington,Olympic National Park,5
10015096,Grand Pass Trail,Olympic National Park,5
10006966,Trail of the Shadows Trail,Mount Rainier National Park,1
10453941,Carter Falls,Mount Rainier National Park,1
10028831,Grand Park Trail past Lake Eleanor,Mount Rainier National Park,4
10005290,Sol Duc Falls Nature Trail to Appleton Pass Trail,Olympic National Park,5
10235710,North Fork Skokomish River Trail,Olympic National Park,5
10236214,Trail of the Cedars Nature Walk,North Cascades National Park,1
10012300,Mount Rainier Northern Loop Trail,Mount Rainier National Park,5
10235717,Black and White Lakes Primitive Trail,Olympic National Park,5
10001814,Owyhigh Lakes Trail,Mount Rainier National Park,4
10241407,Peabody Creek Trail,Olympic National Park,3
10015972,Moraine Trail,Mount Rainier National Park,3
10111790,Mowich Lake to Mystic Lake Trail,Mount Rainier National Park,5
10017609,Deer Ridge Trail,Olympic National Park,5
10240316,Third Beach to Hoh River,Olympic National Park,4
10040050,Olympic Peninsula Loop Drive,Olympic National Park,2
10009920,Madcap Falls Trail,Mount Rainier National Park,1
10013477,Wagonwheel Lake Trail,Olympic National Park,5
10042509,Mount Muller Trail,Olympic National Park,5
10296333,Plummer Peak via Pinnacle Peak Trail,Mount Rainier National Park,5
10292276,Tahoma Creek Suspension Bridge,Mount Rainier National Park,4
10264024,Moments in Time Trail,Olympic National Park,1
10028811,Dead Horse Creek Trail,Mount Rainier National Park,1
10235986,Berkeley Park Trail,Mount Rainier National Park,4
10292490,Spruce Nature Trail and Hall of Mosses Loop,Olympic National Park,1
10260901,Burroughs Mountain Loop Via Glacier Basin,Mount Rainier National Park,5
10020862,Elwha River Trail,Olympic National Park,4
10040077,Deer Park Road,Olympic National Park,4
10012494,Grand Lake via Badger Valley Trail,Olympic National Park,5
10235713,Gladys Divide Primitive Trail,Olympic National Park,5
10272164,High Divide and Seven Lakes Basin,Olympic National Park,5
10015428,Mildred Lakes Trail,Olympic National Park,5
10014842,Fallsview Canyon Trail,Olympic National Park,1
10006172,Mazama Ridge Trail to Faraway Rock,Mount Rainier National Park,4
10010875,Paul Peak Trail,Mount Rainier National Park,4
10001924,Heather Park via Lake Angeles Trail,Olympic National Park,5
10028978,Upper Dungeness Trail to Constance Pass trail Junction,Olympic National Park,5
10036342,Ipsut Creek Campground via Carbon River Trail,Mount Rainier National Park,2
10351434,Badger Valley to Grand Lake and Grand Pass Loop,Olympic National Park,4
10036357,Silver Forest Trail,Mount Rainier National Park,1
10027707,Tipsoo Lake to American Ridge,Mount Rainier National Park,5
10014490,Lake George Trail,Mount Rainier National Park,2
10010430,Slab Camp Trail,Olympic National Park,4
10003900,Four Stream Trail,Olympic National Park,2
10338710,Upper Dungeness Trail to Handy Camp,Olympic National Park,4
10033366,"Olympic Hot Springs, Appleton Pass, and Sol Duc Loop Trail",Olympic National Park,5
10006614,West Elwha River Trail,Olympic National Park,4
10038579,Enchanted Valley LaCrosse Basin O'Neill Pass Loop,Olympic National Park,5
10035916,Fourth of July Pass via Panther Creek Trail,North Cascades National Park,4
10258682,Elk Mountain Trail Loop,Olympic National Park,3
10001692,Indian Henrys Hunting Ground Trail to Mirror Lakes,Mount Rainier National Park,5
10235932,Carbon River Rain Forest Nature Trail,Mount Rainier National Park,1
10005608,Hoh River Trail to Hoh Lake Trail,Olympic National Park,5
10434860,Emmons Moraine Trail,Mount Rainier National Park,3
10341357,Tipsoo Lake Loop,Mount Rainier National Park,1
10000906,Elk Lake Trail,Olympic National Park,1
10258702,Sand Point Trail,Olympic National Park,2
10300139,Deadhouse Creek Trail to Golden Gate Trail Loop,Mount Rainier National Park,3
10040070,Olympic National Park Little River Trail,Olympic National Park,5
10035871,Ohanapecosh Hot Springs Trail,Mount Rainier National Park,1
10011283,Hurricane Hill Nature Trail to Little River Trail,Olympic National Park,5
10013410,Kautz Creek Trail to Mirror Lakes,Mount Rainier National Park,5
10030099,Bon Jon Pass OHV Route,Olympic National Park,4
10039945,Faraway Rock via Reflection Lakes,Mount Rainier National Park,1
10034421,North Fork of the Sol Duc Trail,Olympic National Park,4
10009179,Indian Bar Trail,Mount Rainier National Park,5
10030059,Kalaloch to Browns Point Trail,Olympic National Park,2
10028805,Twin Firs Loop Trail,Mount Rainier National Park,1
10327444,Ruby Mountain Summit via Fourth of July and Thunder Creek Trail,North Cascades National Park,5
10262829,Gorge Creek Falls Trail,North Cascades National Park,1
10028832,Box Canyon Trail,Mount Rainier National Park,1
10014146,Boulder Lake Trail,Olympic National Park,5
10337843,Reflection Lake to Narada Falls via Wonderland Trail,Mount Rainier National Park,3
10377640,Dry Creek Trail,Olympic National Park,4
10004099,Beach Trail 2,Olympic National Park,1
10007793,Emerald Ridge Trail,Mount Rainier National Park,5
10032305,Obstruction Point Road,Olympic National Park,4
10541134,Devil's Punchbowl via Spruce Railroad Trail,Olympic National Park,1
10301663,Griff Creek Trail,Olympic National Park,5
10012131,Wedding Rocks Trail,Olympic National Park,4
10258695,Maple Glade Nature Trail,Olympic National Park,1
10012888,Wynoochee Lake Shore Trail,Olympic National Park,4
10027189,Point of the Arches Trail,Olympic National Park,5
10312533,Wonderland Trail Loop,Mount Rainier National Park,5
10008826,North Fork Quinault Trail,Olympic National Park,4
10001616,Barnes Creek Trail,Olympic National Park,5
10301673,Hurricane Hill,Olympic National Park,5
10248037,Upper Maynard Burn Way Trail,Olympic National Park,5
10235736,Wolf Creek Trail,Olympic National Park,5
10042537,Ranger Hole Trail,Olympic National Park,1
10287968,Dalles Falls Trail,Mount Rainier National Park,3
10259715,Muir Snowfield Ski Tour,Mount Rainier National Park,5
10041480,Sunrise Lake Trail,Mount Rainier National Park,1
10007155,Stevens Creek Trail,Mount Rainier National Park,3
10037523,Kalaloch Nature Trail,Olympic National Park,1
10354495,Sunrise Nature Trail,Mount Rainier National Park,1
10035965,Olympic Coast North,Olympic National Park,5
10004594,Wonderland Trail: Mowich Lake Campground to Ipsut Creek Campground,Mount Rainier National Park,5
10264695,Mount Shuksan via the Fischer Chimneys Approach,North Cascades National Park,5
10439918,Florence Peak Trail,Mount Rainier National Park,5
10006589,Dosweallips Road to Constance Pass Trail,Olympic National Park,5
10360670,Dege Peak Trail,Mount Rainier National Park,3
10008221,Lower Dungeness Trail,Olympic National Park,4
10003894,Upper South Fork Skokomish Trail,Olympic National Park,5
10268761,Hidden Lake Spur Via Palisades Lake Trail,Mount Rainier National Park,4
10004331,Lunch Lake Trail,Olympic National Park,5
10017085,Lillian Ridge Way Trail,Olympic National Park,5
10425956,Royal Basin - Royal Lake,Olympic National Park,5
10004182,Mink Lake Trail to Blackwood Lake,Olympic National Park,5
10289421,Enchanted Valley with O'Neil Pass Loop and Anderson Glacier Trek,Olympic National Park,5
10396366,Sunrise Backcountry Camp Loop,Mount Rainier National Park,1
10031744,Church Creek - Satsop Lakes Trail,Olympic National Park,3
10336270,Suntop Trail,Mount Rainier National Park,3
10010564,Main Fork Dosewallips River Trail,Olympic National Park,5
10032303,Lake Sundown Trail,Olympic National Park,5
10270687,Olympic National Park Traverse: Hoh to Quinault,Olympic National Park,5
10341363,Silver Falls via Silver Falls Trail,Mount Rainier National Park,1
10235740,Irely Lake Trail,Olympic National Park,1
10038591,Baldy Trail,Olympic National Park,5
10003085,Beach 1 Nature Trail,Olympic National Park,1
10034424,Mount Carrie: High Divide Trail Route,Olympic National Park,5
10259312,Old Mine Trail,Mount Rainier National Park,3
10342862,Mount Rainier Eastside Trail,Mount Rainier National Park,4
10374237,Glacier Basin to Burroughs Mountain to Wonderland Trail Loop,Mount Rainier National Park,5
10038571,Aurora Ridge Trail,Olympic National Park,5
10349411,"Glacier Vista via Avalanche Lily, DeadHorse Creek and Skyline Trail ",Mount Rainier National Park,3
10235718,West Fork Dosewallips River Trail,Olympic National Park,5
10009439,Queets River Trail,Olympic National Park,4
10007427,Deadfall Trail,Olympic National Park,3
10308866,Press Expedition Traverse,Olympic National Park,5
10333191,Mystic Lake via Carbon River and Wonderland Trails,Mount Rainier National Park,5
10042525,Cameron Pass Trail,Olympic National Park,5
10361588,Emmons Glacier Summit via Glacier Basin Trail,Mount Rainier National Park,5
10349884,Maiden Peak from Deer Park Campground,Olympic National Park,4
10412408,Fourth Crossing Trail,Mount Rainier National Park,3
10393513,Mildred Point via Wonderland Trail,Mount Rainier National Park,5
10295688,Tahoma Creek Suspension Bridge to Emerald Ridge Loop,Mount Rainier National Park,5
10287389,Little Divide Loop,Olympic National Park,5
10275065,Dege Peak and Frozen Lake via Sourdough Ridge Trail,Mount Rainier National Park,4
10488736,"Skyline, Mazama Ridge, Wonderland and Lower Lakes Trail Loop",Mount Rainier National Park,4
10042522,Hayden Pass Trail,Olympic National Park,4
10022653,Queets River Road,Olympic National Park,2
10491932,Dosewallips River Road Trail,Olympic National Park,4
10027810,Sam's River Trail,Olympic National Park,1
10017037,Golden Lakes Trail,Mount Rainier National Park,5
10033267,Goat Island Mountain Trail,Mount Rainier National Park,5
10485162,Reflection Lakes via Mazada Ridge Loop,Mount Rainier National Park,4
10009787,Happy Lake Ridge Trail,Olympic National Park,5
10248042,Gray Wolf Pass,Olympic National Park,5
10347312,Norada Falls to Mazama Ridge Loop,Mount Rainier National Park,4
10259303,Forest Lake Via Huckleberry Creek and Sourdough Ridge Trails,Mount Rainier National Park,4
10271899,Old Wagon Trail,North Cascades National Park,4
10235758,Oil City Trail,Olympic National Park,1
10374240,Wonderland Trail to Shadow Lake,Mount Rainier National Park,4
10010321,Three Forks Trail,Olympic National Park,5
10263219,Howard Lake via PCT,North Cascades National Park,1
10011656,Wynoochee Pass Trail,Olympic National Park,4
10027109,Deer Creek Falls to Owyhigh Lakes Trail,Mount Rainier National Park,5
10264747,Canyon Creek and Mink Lake Loop Trail,Olympic National Park,5
10349886,Green Mountain from Deer Park Campground,Olympic National Park,1
10344907,Badger Valley Trail to Grand Pass Trail Loop,Olympic National Park,5
10326088,Hoh River and Jackson Creek Trail,Olympic National Park,3
10027664,Fay Peak Trail,Mount Rainier National Park,5
10297308,Bench Lake,Mount Rainier National Park,1
10010629,Graves Creek Trail,Olympic National Park,5
10001575,Cowlitz Divide Trail,Mount Rainier National Park,5
10340671,Kautz to Longmire via Indian Henry's Hunting Ground,Mount Rainier National Park,5
10009790,Stetattle Trail,North Cascades National Park,4
10002340,Bridge Creek Trail,North Cascades National Park,5
10001076,Rugged Ridge Trail,Olympic National Park,5
10027143,Forbidden Peak Trail,North Cascades National Park,5
10235723,Lost Pass Primitive Trail,Olympic National Park,5
10012395,Skyline Ridge Trail,Olympic National Park,5
10030083,Olympic National Park Foothills Trail,Olympic National Park,5
10040524,Irely Lake Trail,Olympic National Park,3
10015008,Pioneer Path Nature Trail,Olympic National Park,1
10270991,Bovies Meadow Trail,Olympic National Park,1
10003705,Baldy Trail (historical) Via Gray Wolf Trail,Olympic National Park,5
10272166,High Divide Trail and Cat Basin Primitive Trail to Swimming Bear Lakeway Trail,Olympic National Park,5
10003007,Rugged Ridge to Indian Pass Trail,Olympic National Park,5
10035840,Westside Road and South Puyallup Trail,Mount Rainier National Park,5
10032315,Sunnybrook Meadows Trail,Olympic National Park,5
10477619,"Carbon Glacier, Mowich Lake and Itsup Creek Loop Trail",Mount Rainier National Park,5
10028964,Dodger Point via Long Ridge Trail,Olympic National Park,5
10032308,O'Neil Pass via North Fork of Skokomish Trail,Olympic National Park,5
10349887,Elk Mountain from Deer Pass Campground,Olympic National Park,4
10500496,Crystal Lake via Sourdough gap and Sheep Lake,Mount Rainier National Park,4
10297309,Castle Traverse,Mount Rainier National Park,5
10020864,O'Neill Pass To Lake La Crosse Loop,Olympic National Park,5
10475921,Mazama Ridge Trail via 4th Crossing Trail,Mount Rainier National Park,3
10485374,Steven’s Canyon Waterfalls Trail,Mount Rainier National Park,4
10258696,Cascading Terraces Nature Trail,Olympic National Park,1
10263234,Little Beaver Trail via Hannegan Pass,North Cascades National Park,5
10235731,Cameron Creek via Three Forks Trail,Olympic National Park,5
10491201,Ptarmigan Traverse,North Cascades National Park,5
10011846,Six Ridge Trail,Olympic National Park,5
10272158,Cedar Lake Primitive Trail via Grey Wolf River,Olympic National Park,5
10024751,Mount Challenger: Challenger Glacier Route,North Cascades National Park,5
10298220,Olympic Traverse: North Fork to Hoh,Olympic National Park,5
10034327,Marcus Peak Trail,Mount Rainier National Park,4
10534859,Mink Lake,Olympic National Park,3
10528939,Sunrise to Mystic Lake via Wonderland Trail,Mount Rainier National Park,4
10527572,Longmire to Mowich Lake,Mount Rainier National Park,5
10014423,Deer Lake and Little Divide Trail,Olympic National Park,5
10031739,"Everett Peak, and Mount Appleton Loop Trail",Olympic National Park,5
10469156,Hurricane Ridge to Heart of the Hills via Heather Park Trail,Olympic National Park,5
10368934,Stiletto Lake via Twisp Pass Trail,North Cascades National Park,5
10272165,Mink Lake Trail to Bogachiel River and Slide Peak Route #2,Olympic National Park,5
10484495,Elwha River and Lillian River Trails,Olympic National Park,4
10332059,Ikeny Lake Trail to Big Creek Trail,Olympic National Park,5
10352623,Grey Wolf Deer Loop,Olympic National Park,5
10338708,Upper Dungeness Trail to Heather Creek Trail,Olympic National Park,5
10235757,Ericsons Bay Primitive Trail,Olympic National Park,4
10347402,Remanns Cabin to Dodger Point Lookout,Olympic National Park,5
10541288,Hoh River Trail to Mineral Creek Falls,Olympic National Park,2
10000719,Cascade Canyon Trail,Grand Teton National Park,4
10235870,Jenny Lake Trail,Grand Teton National Park,4
10008944,Taggart Lake Loop,Grand Teton National Park,1
10026864,"Mystic Falls, Fairy Creek and Little Firehole Loop",Yellowstone National Park,3
10272207,Delta Lake via Amphitheater Lake Trail,Grand Teton National Park,5
10274625,Grand Prismatic Hot Spring,Yellowstone National Park,1
10005960,Surprise and Amphitheater Lakes Trail,Grand Teton National Park,5
10008262,Hidden Falls Trail,Grand Teton National Park,1
10028614,Upper Geyser Basin and Old Faithful Observation Point Loop,Yellowstone National Park,1
10006635,Phelps Lake Trail,Grand Teton National Park,4
10026575,Canyon Rim North Trail to Inspiration Point,Yellowstone National Park,4
10015179,Lake Solitude Trail,Grand Teton National Park,5
10026574,West Thumb Geyser Basin Trail,Yellowstone National Park,1
10258643,String Lake Trail,Grand Teton National Park,1
10261645,Mammoth Hot Springs Area Trail,Yellowstone National Park,1
10278168,Taggart Lake and Bradley Lake Loop,Grand Teton National Park,4
10037263,Artists Paintpots Trail,Yellowstone National Park,1
10029421,Avalanche Peak Trail,Yellowstone National Park,5
10005429,Old Faithful Geyser Loop Trail,Yellowstone National Park,1
10041082,"Upper Falls, Lower Falls and Crystal Falls Trail",Yellowstone National Park,3
10026558,Death Canyon to Patrol Cabin,Grand Teton National Park,4
10259181,Brink of the Lower Falls Trail,Yellowstone National Park,3
10006017,Midway Geyser Basin Trail,Yellowstone National Park,1
10277548,Fairy Falls,Yellowstone National Park,1
10284058,Inspiration Point via Jenny Lake Boat Shuttle,Grand Teton National Park,1
10264161,Artist Point Trail,Yellowstone National Park,1
10012320,Bradley Lake Trail,Grand Teton National Park,4
10026579,Mud Volcano Trail,Yellowstone National Park,1
10037264,Leigh Lake Trail,Grand Teton National Park,2
10261649,Norris Geyser Basin Complete Loop Trail,Yellowstone National Park,1
10029412,Bunsen Peak,Yellowstone National Park,3
10112082,Teton Crest Trail,Grand Teton National Park,5
10030528,The Grand Teton Loop Trail,Grand Teton National Park,5
10036188,Lone Star Geyser Trail,Yellowstone National Park,2
10014707,Fairy Creek Trail to Imperial Geyser,Yellowstone National Park,2
10002682,Fountain Paint Pot Trail,Yellowstone National Park,1
10111810,Chittenden Road to Mount Washburn,Yellowstone National Park,4
10034911,Colter Bay Lakeshore Trail,Grand Teton National Park,1
10278321,Mystic Falls,Yellowstone National Park,1
10017347,Elephant Back Mountain Trail,Yellowstone National Park,3
10003160,Garnet Canyon Trail to Cleft Falls,Grand Teton National Park,5
10003006,Paintbrush Canyon & String Lake Loop Trail to Lake Solitude,Grand Teton National Park,4
10026576,Clear Lake Artist's Point Loop Trail,Yellowstone National Park,1
10120707,Biscuit Basin Interpretive Trail,Yellowstone National Park,1
10000722,Paintbrush Divide and Lake Solitude,Grand Teton National Park,5
10003083,Osprey Falls Trail,Yellowstone National Park,4
10039034,Storm Point Loop,Yellowstone National Park,1
10264160,Red Rock Point via Red Point Trail,Yellowstone National Park,1
10233520,Tower Falls Trail,Yellowstone National Park,1
10010116,Union Falls Trail,Yellowstone National Park,5
10289379,Hidden Falls Trail,Grand Teton National Park,3
10033839,Yellowstone Natural Bridge Trail,Yellowstone National Park,3
10041077,Schwabacher's Landing Trail,Grand Teton National Park,1
10274869,Phelps Lake Overlook,Grand Teton National Park,1
10120720,Black Sand Basin Trail,Yellowstone National Park,1
10239507,Trout Lake Loop,Yellowstone National Park,1
10028275,Yellowstone Lake Overlook Trail,Yellowstone National Park,3
10022984,Lamar Valley Trail,Yellowstone National Park,4
10294815,Lake Solitude via Lake Solitude and Cascade Canyon Trail,Grand Teton National Park,5
10024706,Gibbon Falls,Yellowstone National Park,1
10277468,Woodland and Lake Creek Trail Loop,Grand Teton National Park,3
10026559,Moose Ponds Trail,Grand Teton National Park,1
10003149,Granite Canyon Trail,Grand Teton National Park,4
10000751,Seven Mile Hole Trail,Yellowstone National Park,5
10264041,Point Sublime Trail,Yellowstone National Park,1
10239598,Signal Mountain Trail,Grand Teton National Park,4
10032762,Firehole River Swimming Area,Yellowstone National Park,1
10271109,Brink of the Upper Yellowstone Falls,Yellowstone National Park,1
10258692,Canyon Rim South Trail to Point Sublime,Yellowstone National Park,2
10036191,Mormon Row's Moulton Barn,Grand Teton National Park,1
10002608,Geyser Hill Loop Trail and Observation Point,Yellowstone National Park,1
10042956,Slough Creek Trail,Yellowstone National Park,4
10034912,Wraith Falls,Yellowstone National Park,1
10293180,Yellowstone Observation Point,Yellowstone National Park,3
10026561,Bearpaw and Trapper Lake Trail,Grand Teton National Park,4
10294209,Teton Village Wildflower Trail to Gondola Summit,Grand Teton National Park,5
10289430,Leigh Lake Trail: Short Version,Grand Teton National Park,1
10259540,Garnet Canyon to The Lower Saddle Trail,Grand Teton National Park,5
10033841,Petrified Forest Trail,Yellowstone National Park,5
10009180,Holly Lake Trail,Grand Teton National Park,5
10292449,Middle Teton Southwest Couloir,Grand Teton National Park,5
10035404,Grand View Point Trail,Grand Teton National Park,4
10258655,Colter Bay Hermitage Point Trail,Grand Teton National Park,2
10255183,Porcelain Basin Trail,Yellowstone National Park,1
10255184,Back Basin Trail,Yellowstone National Park,1
10028269,Lava Creek Canyon Trail to Undine Falls,Yellowstone National Park,4
10027455,Old Faithful to Madison Junction,Yellowstone National Park,2
10026865,Cascade Creek Trail to Terraced Falls,Yellowstone National Park,3
10293277,Static Peak,Grand Teton National Park,5
10403502,Jenny Lake Loop via String Lake Trailhead,Grand Teton National Park,4
10026568,Swan Lake and Heron Pond Trail,Grand Teton National Park,1
10009935,Purple Mountain Trail,Yellowstone National Park,4
10297762,Norris Geyser Basin,Yellowstone National Park,1
10277148,Shoshone Lake Via Delacy Creek Trail,Yellowstone National Park,2
10017591,Two Ocean Lake Trail,Grand Teton National Park,4
10031081,Lost Lake Loop Trail,Yellowstone National Park,1
10289023,Canyon Rim South Trail to Artist Point,Yellowstone National Park,1
10115314,Cascade Canyon to Hurricane Pass Trail,Grand Teton National Park,5
10260675,Grand Teton National Park Road Trip,Grand Teton National Park,2
10260702,Teton Village Tram Ride,Grand Teton National Park,2
10032777,Lewis River Channel Loop,Yellowstone National Park,4
10294083,Phelps Lake,Grand Teton National Park,3
