trail_id,name,difficulty_rating
10111542,Gregory Ridge Trail to Gregory Bald,4
10029217,Walker Sisters Home via Little Brier Gap Trail,2
10235562,Meigs Creek Trail,3
10262146,Trillium Gap Trail to Grotto Falls,3
10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,3
10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,4
10253465,Look Rock Tower Trail,1
10235564,West Prong Trail,3
10111449,Fighting Creek Nature Trail,1
10274659,Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail,2
10042717,Mount Sterling via Mount Sterling Gap,3
10008524,Rich Mountain Loop Trail,3
10040735,Sugarlands Valley Nature Trail,1
10033605,Maddron Bald Trail to Albright Grove Loop,3
10258642,"Noah ""Bud"" Ogle Self-Guiding Trail",1
10098025,Appalachian Trail: Clingman Dome to Cades Cove,4
10037737,Twin Creeks Trail,2
10033596,Baskins Creek Falls Trail to Greenbrier Cove,4
10318501,Huskey Branch Falls,2
10255292,Old Sugarlands Trail,3
10260022,Metcalf Bottoms Trail,1
10278112,Mount LeConte via Rainbow Falls Trail,4
10265630,Rainbow Falls Trail and Cliff Tops Trail,4
10033607,Appalachian Trail: Davenport Gap to Max Patch,4
10235691,Schoolhouse Gap Trail,2
10280663,Meigs Creek Trail: Short Version,2
10111624,Injun Creek Trail,3
10010713,Anthony Creek Leadbetter Ridge Loop Trail,4
10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,4
10266181,Jakes Creek Trail to Avent Cabin,2
10292939,Mount Le Conte,4
10111792,Chestnut Branch Trail to Mount Cammerer,4
10111329,Chestnut Top Trail to Whiteoak Sink,4
10279123,Brushy Mountain,3
10284971,Lynn Camp Via Middle Prong Trail,2
10042714,Cove Hardwoods Nature Trail,1
10260510,Newfound Gap Road Drive,4
10258633,Elkmont Nature Trail,1
10270730,Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop,4
10235575,Mt. Sterling via Baxter Creek Trail,4
10039311,Lower Mount Cammerer Trail,4
10245065,Elijah Oliver Place Trail,1
10353236,Rocky Top via Anthony Creek Trail,4
10276323,Newfound Gap to Indian Gap,2
10235696,Grapeyard Ridge Trail,4
10235671,Huskey Gap Trail,2
10038786,Brushy Mountain Trail,4
10306112,Courthouse Rock Trail,2
10234202,Jakes Creek and Lynn Camp Prong,4
10294985,Riverview Quiet Walkway,1
10012885,Sugarland Mountain Trail,4
10011050,Little Bottoms Trail,3
10008136,Appalachian Trail: Fontana Lake to Mount Squires,4
10235590,Curry Mountain Trail,3
10111543,Gregory's Little Bald Trail,4
10028074,Cosby Self-Guided Nature Trail,1
10111867,"Old Sugarlands, Twin Creeks, Gatlinburg Loop Trail",3
10244630,Metcalf Bottoms Trail to Laurel Falls,4
10030871,"Gabes Mountaun, Maddron Bald and Snake Den Ridge Loop",4
10030854,Finley Cane Trail,3
10033603,Old Settlers Trail,4
10235689,Lead Cove Trail,2
10030856,Lead Cove and Finley Cane Trail,3
10242204,Thunderhead Prong Quiet Walkway,1
10349553,Whiteoak Sinks,2
10299002,Mount Cammerer Loop - Low Gap and Lower Cammerer,4
10235566,Little River and Goshen Prong Trail,4
10112071,Snake Den Ridge Low Gap Trail,4
10111114,Rabbit and Abrams Creeks Loop Trail,4
10259293,Appalachian Trail: Newfound Gap to Fontana Lake,4
10235663,Meigs Mountain Trail,3
10235661,Bote Mountain Trail,4
10259290,Appalachian Trail: Newfound Gap to Davenport Gap,4
10293410,Cades Cove Loop Hike,4
10253852,Tremont Logging History Auto Tour,3
10270198,Abrams Falls Via Abrams Creek Campground,3
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)",4
10235153,Ace Gap Trail,4
10002998,Cove Mountain Laurel Falls Loop Trail,4
10111793,Mount Cammerer via Groundhog Ridge Manway,4
10111113,Abrams Creek and Cooper Road Loop Trail,4
10318533,Look Rock Tower,1
10111112,Abrams Creek Trail,3
10111498,Gabes Mountain Trail to Greenbrier Creek,3
10111685,Laurel Creek Loop Trail,4
10037739,Maddron Bald,4
10235579,Snake Den Ridge Trail,4
10030321,Bradley Fork Trail,3
10269553,"Middle Prong, Lynn Camp, Miry Ridge-Panther Creek Loop",4
10005838,Russell Field Trail,4
10038790,Appalachian Trail and Chestnut Branch Trail Loop,3
10434946,Cataract Falls ADA Route,2
10405760,Walker Sisters Home via Little Greenbrier Trail,3
10040718,Pine Mountain Loop Trail,3
10317135,"Abram Falls, Hatcher Mountain, Copper Road and Wet Bottom Loop",4
10266258,Abrams Falls Via Cooper Road and Little Bottoms Trails,4
10245187,Pine Oak Nature Trail,2
10396656,Little Mountain via Little Greenbrier Trail,3
10340048,Chestnut Top Trail,4
10410103,John Oliver Cabin Access,2
10339384,Lumber Ridge to Middle Prong Loop,4
10253863,Lynn Camp Prong Trail,4
10028060,Cooper Road and Rabbit Creek Loop Trail,4
10235670,Crib Gap Trail,3
10391724,Rich Mountain to Indian Grave Gap,3
10111520,Gold Mine & Cane Creek Trails,3
10362040,Newfound Gap to Grassy Patch,4
10343693,Rabbit Creek Trail to Abrams Falls Trail Loop,4
10297639,Mount Crammerer to Mount Sterling Rd,4
10302968,Crib Gap-Turkeypen Ridge-Schoolhouse Gap,3
10249047,Cove Mountain Trail to Little Brier Gap,4
10425261,Roundtop Trail,4
10427717,Balsam Mountain Loop,4
10397577,Quilliam Cave via Courthouse Rock Trail,3
10338529,Wet Bottom Trail,2
10383584,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop",3
10111163,Doe Knob to Spence Field via Appalachian Trail,4
10321830,Low Gap and Gabes Mountain Trail Loop,4
10483779,Sutton Ridge Overlook Trail,2
10294869,Cades Cove to Ledbetter Ridge,3
10361662,Abrams Creek to Cades Cove Loop,4
10363878,Tricorner Knob and Mount Guyot via Snake Den Ridge Trail,4
10259232,Lynn Camp Prong and Appalachian Trail Loop,4
10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop",4
10346542,Newfound Gap Overlook to Campsite 49 via Appalachian Trail,4
10353016,Newfound Gap Loop via Goshen Prong to Sugarland Mountain,4
10235598,Beard Cane Trail,4
10297048,Appalachian Trail: Mount Cammerer to Clingmans Dome,4
10265023,Snake Den Ridge Trail to Low Den Gap Trail Loop,4
10304636,Tremont Thunderhead Prong Trail,4
10317681,Cat Stairs,4
10297763,Mount Guyot via Maddron Bald,4
10389245,Peregrine Peak and Rainbow Falls via Alum Cave Trail,4
10406148,Laurel Falls via Little Greenbrier Trail,4
10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop",4
10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek",4
10017119,Hannah Mountain Trail,4
10419908,Elkmont to Fontana Lake,4
10307201,Anthony Creek and Middle Prong Trail,4
10411473,Mount Collins via Little River Trail and Sugarland Mountain Trail,4
10478750,Cucumber Gap and Huskey Branch Falls via Jake's Creek Trail,3
10483088,Mt. Cammerer Backpacking Loop,4
10485694,Turkeypen Ridge Trail to White Oak Sinks,4
10365517,Gold Mine Trail,3
10518971,"Anthony Creek, Bote Mountain and Crib Gap Loop",4
10245723,Crooked Arm Scott Mountain Trail,4
10028187,Guadalupe Peak Texas Highpoint Trail,3
10004933,Lost Mine Trail,2
10011441,South Rim Trail - Boot Springs Trail,3
10009732,The Window Trail,2
10007106,Emory Peak Trail,3
10015561,Santa Elena Canyon Trail,1
10033727,Devil's Hall Trail,2
10014200,Balanced Rock Trail,2
10015800,Boquillas Canyon Trail,1
10000013,McKittrick Canyon Trail,4
10034817,Hot Springs Canyon Trail,3
10009005,Outer Mountain Loop,4
10245047,Big Bend Hot Springs Trail,1
10034810,Smith Spring Trail,2
10003528,Emory Peak Loop via Pinnacles & Laguna Meadow,4
10002136,Window View Trail,1
10236135,Laguna Meadow Trail,3
10015144,Pine Canyon Trail,2
10008045,Ernst Tinaja Trail,2
10305572,Cattail Falls,3
10040855,Ross Maxwell Scenic Drive,4
10041896,Hunter Peak,3
10012532,Basin Loop Trail,2
10007771,Lower Burro Mesa Pouroff Trail,1
10002763,El Capitan Trail,4
10236130,Marufo Vega Trail,4
10244276,Black Gap OHV Trail,3
10000246,Tuff Canyon Trail,1
10015333,Chimneys Trail,2
10236199,Pratt Lodge via McKittrick Canyon Trail,2
10030975,Basin Drive,4
10307702,Pinnacles Trail,3
10004554,Rio Grande Village Nature Trail,1
10273038,"Blue Creek, Pinnacles, Juniper Canyon and Dodson Trail ",4
10300842,Devil's Hall Loop Trail,2
10041901,Oak Spring Trail,2
10000998,Bush Mountain,4
10033736,Old Ore OHV Road,3
10039408,Devil's Den Trail,2
10023360,Mesa De Anguila Trail,3
10036801,Pine Springs to McKittrick Canyon,4
10012661,Mule Ears - Smoky Creek Trail,3
10033734,Sam Nail Ranch Trail,1
10021131,The Tejas Trail,4
10035295,Old Maverick OHV Route,3
10012434,Blue Creek Trail,4
10001611,Tejas and Bear Canyon Loop to the Bowl Trail,4
10365515,Upper Burro Mesa Pouroff,2
10033735,Rio Grande Village Drive,3
10272324,Permian Reef Trail,3
10030435,The Pinery,1
10042844,The River Road OHV Trail,4
10254743,Fossil Bone Exhibit Trail,1
10020415,Glenn Spring OHV Trail,4
10256929,Dorgan Sublett Trail,2
10303895,Mule Ear Spring,3
10004613,Dog Canyon Trail,2
10007733,Juniper Canyon Trail,4
10030441,The River Road: Lajitas to Presidio,4
10035296,Dodson Trail,4
10012743,Mariscal Canyon Rim Trail,4
10305566,Indian Head Trail,2
10271763,Bush Mountain Trail to Blue Ridge Loop,4
10254719,Homer Wilson Trail,2
10008676,Burro Spring Trail,2
10442528,Emory Peak - Northeast Rim - South Rim Loop,4
10025117,Guadalupe Pass: Salt Flat to McKittrick Canyon,4
10012793,Ward Spring Trail,3
10271334,The Bowl and Hunter Peak via Frijole and Bear Canyon Trails,4
10244279,Paint Gap Road,3
10251074,Dagger Flat Auto OHV Trail,4
10236196,Manzanita Spring Trail,2
10004310,Chihuahuan Desert Nature Trail,2
10015206,Ore Terminal Trail,3
10257255,Pine Springs Campground,2
10271336,"Tejas Trail, Juniper Trail to the Bowl and Hunter Peak",4
10254723,Panther Path,2
10321161,River Road OHV Trail,4
10254742,Rio Grande Overlook,2
10293517,McKittrock Canyon to Pine Springs,4
10004318,Marcus Trail,4
10264047,McKittrick Ridge,4
10026196,Black Gap Wildlife Management Area Trail,2
10014643,Elephant Tusk Trail,4
10256928,Terlingua Abaja Trail,2
10254655,Glenn Springs Trail,2
10254656,Rooney's Place trail,2
10264044,Rancherias Canyon,4
10305567,Persimmon Gap Draw,2
10305574,Cross Canyon Trail,4
10271501,Tejas Trail to Mckittrick Canyon,4
10395082,Strawhouse Trail,3
10305569,Dominguez Spring Trail,4
10485038,Estufa Canyon to Banta Shut-In,4
10006571,Angels Landing Trail,2
10012464,Delicate Arch Trail,2
10027395,The Zion Narrows Riverside Walk,1
10259625,Navajo Loop and Queen's Garden Trail,2
10014357,Zion Canyon Overlook Trail,1
10031103,Devils Garden Loop Trail with 7 Arches,2
10018951,Fairyland Loop Trail,2
10012660,The Watchman Trail,2
10001445,Double Arch Trail,1
10032796,Mesa Arch Trail,1
10235918,Peekaboo Loop Trail,2
10040223,The Subway Trail,2
10112225,Weeping Rock Trail,1
10264003,Zion Narrows Trail to Imlay Temple and Big Spring,3
10218246,Lower Emerald Pool Trail,1
10011474,Emerald Pools Trail,2
10009973,Navajo Loop Trail,1
10011354,Hidden Canyon Trail,2
10004146,Hickman Bridge Trail,1
10028290,Fiery Furnace and Surprise Arch,1
10041100,Grand View Point Trail,1
10241402,Landscape Arch Trail,1
10112189,Windows Loop and Turret Arch Trail,1
10281016,Wall Street and Queens Garden Loop Trail,2
10303153,Sunset Point to Sunrise Point,1
10033026,Mossy Cave Turret Arch and Little Windows Trail,1
10015413,Cassidy Arch Trail,2
10383798,Queen Victoria via Queen's Garden Loop,2
10008493,Balanced Rock Loop Trail,1
10040224,Zion National Park Scenic Drive,3
10035418,Chesler Park Loop Trail,3
10034934,Park Avenue Trail,1
10031102,Sand Dune Arch Trail,1
10007994,Wolfe Ranch and Petroglyph Trail,1
10003094,Middle Fork Taylor Creek Trail,2
10262194,False Kiva Trail,2
10266145,Double O Arch Trail,2
10235759,Pa'rus Trail,1
10235914,Tower Bridge Trail,2
10259638,Arches National Park Driving Tour,3
10281458,Wall Street and Queens Garden Loop to Peekaboo Loop (Figure Eight Trail),2
10262612,Lower Pine Creek Waterfall Trail,1
10272802,East Mesa Trail to Observation Point,2
10260940,Many Pools Trail,2
10015733,Bryce Canyon Rim Trail,3
10009807,Upheaval Dome via Crater View Trail,1
10018277,Aztec Butte Trail,1
10029724,Grand Wash Trail via Northeast Trailhead,2
10036947,Druid Arch Trail,3
10035614,West Rim Trail to Lava Point,4
10272270,"Angels Landing, West Rim, Telephone Loop ",4
10032805,Shafer Trail,4
10014115,White Rim Overlook Trail,1
10258756,Navajo Arch Trail,2
10280629,Navajo Loop Trail to Peekaboo Loop,2
10015395,Delicate Arch Viewpoint Trail,1
10002838,Zion Grotto Trail,1
10015354,Bristlecone Loop Trail,1
10257739,Pine Tree Arch Trail and Tunnel Arch Trail,1
10017215,Chimney Rock Loop Trail,2
10279503,Bryce Point Trail,1
10039040,Syncline Loop,3
10001249,Broken Arch Trail,1
10005116,Kolob Arch via La Verkin Creek Trail,4
10261782,The Subway Trail via Wildcat Canyon Trail,3
10262484,Northgate Peaks via Kolob Terrace,3
10249631,Cohab Canyon Trail,2
10244583,Bryce Canyon NP Scenic Drive,4
10016590,Navajo Knobs Trail,3
10009801,Kayenta Trail,2
10246198,Timber Creek Overlook Trail,1
10258757,Partition Arch Trail,2
10018284,Tower Arch Trail,2
10253567,Dark Angel,2
10305424,Wall Arch and Pine Tree Arch,2
10243271,Court of the Patriarchs Viewpoint Trail,1
10030553,White Rim OHV Trail,4
10112065,Skyline Arch Trail,1
10031088,Squaw Flat and Big Spring Canyon Loop,3
10111523,Goosenecks & Sunset Point,2
10111297,Capitol Gorge Trail,2
10004218,Echo Canyon Trail,3
10029720,Sulphur Creek Route,3
10277327,Druid Arch and Chesler Park Trail,3
10257969,Tunnel Arch Trail,1
10287979,"Lower, Mid, and Upper Inspiration Points",1
10008209,Slickrock Foot Trail,2
10304866,Bryce Transverse using Park Shuttle,3
10015026,Murphy Point Trail,2
10289532,Shelf Canyon Trail,1
10030551,Gooseberry Trail,2
10016493,Joint Trail,2
10039545,Lathrop Canyon Trail,4
10036942,Whale Rock Trail,1
10305452,Inspiration to Queens Garden using Park Shuttle,2
10008585,Rim Overlook Trail,2
10029677,East Rim Trail from Big Bend,4
10034116,Under the Rim Trail,4
10258758,Private Arch Trail,3
10018932,Kolob Canyon Scenic Drive,3
10041089,Horseshoe Canyon Trail,3
10272705,Capitol Reef Scenic Drive,3
10008223,Sand Bench Trail,3
10268181,Shafer Trail,3
10036138,Riggs Spring Loop Trail,3
10303786,Green River Great Overlook,1
10018516,Cathedral Valley OHV Loop Tour,4
10268988,Fiery Furnace Viewpoint,1
10003503,Cable Mountain Trail,3
10280405,Capitol Gorge to Tanks Trail,2
10253568,Tapestry Arch,1
10032799,Neck Spring Trail,3
10035613,Hop Valley and Kolob Arch Trail,4
10243229,Gifford Canyon Trail,2
10006672,Golden Throne Trail,2
10329449,West Rim Trail (Top-Down),4
10300060,"Peekaboo Loop, Wall Street, and Rim Trails",3
10018978,Fremont River Trail,2
10026592,Confluence Overlook Trail,3
10288160,Yovimpa Point,1
10123238,East Rim and East Mesa to Observation Point [CLOSED],3
10260738,Lady Mountain Trail,3
10265216,Deertrap Mountain Trail,3
10002105,Maze Overlook Trail,3
10270720,Zion Traverse: Lee Pass to East Rim Trailhead,4
10272593,South Fork Taylor Creek Trail,2
10033075,Upper Muley Twist,3
10035421,Lost Canyon,3
10304533,Shafer Canyon Overlook,1
10001769,East Rim Trail Southern Trailhead,3
10014347,Cave Spring Trail,1
10305478,Paria View,1
10305480,"Rainbow Point, Yovimpa Point, and Bristlecone Loop",1
10413986,East Mesa to Observation Point via Stave Spring Trail,4
10013317,Wildcat Canyon Trail,3
10013155,Sheep Creek and Swamp Canyon Loop,2
10028284,Squawflat Trail to Lost Canyon Peekaboo Trail,3
10292667,Sand Dune Arch and Broken Arch,1
10026857,Cohab Canyon - Cassidy Arch Trail,3
10259036,East Mesa Trail to Blew by Peak,2
10275138,Sand Dune Arch to Broken Arch Loop,2
10261604,East Temple Saddle Trail,2
10270484,Panorama Point,1
10031321,Zion Park Scenic Byway: Hurricane to Mt. Carmel Junction,4
10328836,Keyhole Canyon Loop,1
10261174,Mountain of the Sun Trail,3
10263990,Hat Shop via Under the Rim Trail,2
10303792,Murphy Trail Loop,3
10013685,Frying Pan Trail,3
10012409,La Verkin Creek Trail,4
10007970,Salt Creek and Horse Canyon OHV Trail,3
10264657,Grand Wash Trail via Capitol Reef Scenic Dr.,3
10258769,Devils Pocket Loop,4
10017300,Burro Wash Trail,3
10397959,Petroglyph Pools to Slot Canyon,1
10039726,Chinle Trail,4
10268485,Elephant Hill Trail,3
10265473,Clear Creek Trail,2
10262613,South Guardian Angel via Kolob Terrace,4
10354878,Sulphur Creek Waterfall Hike,1
10035412,The Great Gallery,4
10007400,Pothole Point Trail,1
10264088,Needles Overlook Trail,1
10260987,Progeny Peak Trail,2
10265863,Cottonwood Wash,3
10030559,Eye of the Whale Trail,3
10299978,The Whole Guacamole,3
10007498,Fremont Gorge Trail,2
10006317,Halls Creek Canyon Trail,4
10261423,Cockeye Falls Trail,2
10305479,Piracy Point,1
10034105,West Bank of the Virgin River,3
10304056,Buck Canyon Overlook,1
10026593,Confluence Overlook via Elephant Hill Trail Loop,3
10004643,Roadside Ruin Trail,1
10316934,Cohab to South Fruita Overlook,2
10036128,Huber Wash Trail,2
10011545,East Mesa Trail,4
10253309,Archaeology Trail,1
10029726,Notom Road Scenic Byway 12,4
10331219,Druid Arch to Chesler Park Loop,4
10112108,Strike Valley Overlook Trail,3
10040222,Wildcat Canyon Connector Trail,3
10235777,Checkerboard Arch Trail,2
10031965,Kolob Reservoir Road,4
10033856,Sevenmile Rim OHV Route,3
10287876,Under the Rim Trail: Bryce Point to Whiteman Bench,4
10024698,Utah Highway 24 Scenic Byway: Loa to Hanksville,4
10029430,Colorado River Overlook OHV Trail,3
10333504,Newspaper Rock Trail,1
10029438,Salt Creek Canyon Trail,4
10324290,Lower Spring Canyon Trail,3
10011085,Alcove Spring Trail,3
10003346,Sheets Gulch Trail,3
10265869,Lower Muley Twist Canyon and Grand Gulch Loop,3
10029441,Metal Masher OHV Trail,4
10261698,Separation Canyon Trail,2
10244538,Willow Springs OHV Road,3
10033014,Coalpits Wash,3
10003816,Old Wagon Loop Trail,2
10287532,Spanish Bottom to Dollhouse Granaries,2
10262126,Hepworth and Roof Peaks Trail,3
10331951,Shafer Trail and White Rim OHV Road,4
10004368,Lava Point Overlook,1
10303698,Pine Creek Canyon,2
10261256,Destination Peak Trail,3
10029426,Murphy Hogback Trail,2
10235772,Hidden Arch Trail,1
10303716,Mystery Canyon via East Mesa Trail,4
10404688,Virgin River Walk,1
10029721,Fruita Trail,2
10263623,Lower Courthouse Wash Trail,1
10262165,Mount Kinesava Trail,4
10264660,Grand Wash Trail and Frying Pan Trail,4
10325914,Ribbon Arch Trail,3
10296979,Elephant Butte,2
10028295,"Indian Creek Scenic Byway: Monticello to Needles District, Canyonlands",4
10266351,East Mesa Trail and Observation Point,4
10286315,Klondike Bluffs,4
10272838,Chesler Park and Druid Arch Loop from Squaw Flat Campground,4
10036938,Taylor Canyon Trail,4
10033846,Harvest Scene,4
10293338,Elephant Hill,4
10265866,Headquarters Canyon Route,3
10351847,La Sal Mountains Viewpoint,2
10303785,Wilhite Trail,4
10272782,"Squaw Flat, Salt Creek, Druid Hill and Elephant Hill Loop",4
10004079,Whiteman Bench to Mud Canyon Spring,2
10262000,6460 Lost Peak Trail,3
10242389,Sovereign Singletrack,4
10235762,Two Pine Arch Trail,2
10265867,Lower Muley Twist Canyon Route,4
10303812,Upheaval Canyon Trail,3
10266388,Moab Canyon Pathway,3
10030561,Courthouse Wash,4
10262020,The Triplets Trail,3
10033858,Salt Valley OHV Road,4
10316433,"Elephant Hill, Druid Arch, and Snowflat Loop Trail",4
10018271,Chocolate Drops Trail,3
10261218,Jug Handle Arch Trail,3
10325912,Cove of Caves via Parade of Elephants Trail,2
10303790,Murphy Trail,3
10266530,Lower Red Lake Canyon Trail,4
10042034,Rose Garden Hill OHV Trail,4
10265860,Pleasant Creek Trail,3
10262191,G2 Trail,4
10261708,South Ariel Peak Trail,2
10265890,Hamburger Rocks,4
10261709,The Narrows (Top-Down) [PRIVATE PROPERTY],4
10234270,Brimhall Natural Bridge,3
10262034,Gifford Peak Trail,4
10354998,West Rim Trail to Wildcat Canyon Trail,4
10462754,Orderville Canyon to Temple of Sinawava,4
10270527,Angel Arch from Cave Spring,4
10265865,Suprise Canyon Route,3
10277426,Hidden Canyon Short Hike [CLOSED],2
10270526,Angel Arch from Squaw Flats,4
10340985,Deertrap Mountain from Weeping Rock Trailhead,4
10035611,Camp Creek,2
10456998,Druid Arch to Chesler Park,4
10368952,Lower Tower Arch Trail,2
10006020,Fort Bottom Ruin Trail,3
10458626,"Tower Arch, Marching Men, and Balancing Rock OHV Route",4
10265864,Red Canyon Trail,2
10359533,Zeus and Moses,2
10261044,Parunuweap Pass Trail,3
10311750,Chesler Park Loop Trail to the Joint and Druid Arch,4
10308977,East Rim Trail to Mystery Canyon,4
10303791,Murphy Wash Trail,3
10029449,Lost Spring Canyon,3
10235782,Scoggins Wash Trail,4
10298446,Peak 6965 - Kolob Canyons,3
10266540,Cyclone Canyon Trail,4
10299979,Crater Hill,3
10287263,Kayenta Trail to the Emerald Pools [CLOSED],3
10485189,North Fork Taylor Creek,3
10278538,Kayenta Trail to the Emerald Pools and Zion Lodge [CLOSED],3
10463461,Elephant Hill OHV Route,4
10268140,Sheep Creek Connector Trail,4
10459290,Eye of the Whale and Tower Arch OHV Route,4
10458623,Shafer and Lathrop Canyon OHV Trail,4
10442506,Elephant Canyon Loop via Squaw Flat to Chesler Park to Druid Arch,4
10271620,Upper Horse Canyon Trail,4
10372270,Doll House OHV Trail via the Poison Springs Canyon Road,4
10311747,Chesler Park Loop,4
10467434,White Rim OHV Loop,4
10017437,Agua Canyon Connecting Trail,3
10454693,Five Faces Pictograph OHV Trail,4
10462732,Courthouse Wash from Willow Springs,4
10457303,Sovereign OHV Loop,4
10459162,Colorado River and Indian Creek Scenic OHV Trail,4
10484425,Flint Trail,3
10234159,Old Rag Mountain Loop,3
10112236,White Oak Canyon and Cedar Run Trails Loop,3
10000324,Dark Hollow Falls Trail,1
10030936,Bearfence Mountain Trail,1
10033688,Hawksbill Gap Loop via Appalachian Trail,2
10001901,Rose River Trail,2
10005742,White Oak Canyon Trail,3
10002446,Stony Man via Appalachian Trail,1
10014854,South River Falls Trail,2
10011538,Little Stony Man Loop via Appalachian Trail,2
10111563,Hawksbill Summit Trail,1
10030937,Marys Rock via Appalachian Trail (North Approach),2
10014537,Riprap Trail,3
10012998,Little Devils Stairs Trail,2
10033675,Blackrock Summit via Trayfoot Mountain and Appalachian Trail,1
10239273,Upper Hawksbill Trail,2
10069268,Doyles River Loop via Appalachian Trail,3
10111380,Dark Hollow via Appalachian Trail and Story of the Forest Trail,3
10013538,Overall Run Loop,3
10002122,Jones Run Falls Trail,2
10006527,Turk Mountain Trail,2
10002386,Doyles River Falls Trail,2
10006479,Lewis Spring Falls Trail,2
10258911,Mary's Rock via the Appalachian Trail (Southern Approach),2
10111865,Old Rag Mountain via Weakley Hollow Fire Road,4
10273650,Hazel Falls and Caves,3
10038874,Snead Farm Dickey Ridge Loop Trail,2
10026460,Moormans River Overnight Loop via Appalachian Trail,4
10271482,Shenandoah National Park Loop,4
10242610,Compton Peak Summit via Appalachian Trail,2
10264711,North Fork Moormans River,1
10033693,Lands Run Falls Trail,3
10006073,Limberlost Trail,1
10018025,Mount Vernon Trail,3
10111209,Beecher Ridge and Overall Run Loop via Appalachian Trail,4
10001091,Staunton River Trail to Bear Church Rock,3
10289947,Marys Rock via Pinnacle Picnic Grounds,3
10033677,Loft Mountain Loop via Appalachian Trail,2
10111739,Mathews Arm Overall Run Trail,3
10006823,Cedar Run Falls Trail,3
10262155,Buck Ridge Trail To Mary's Rock Loop,3
10034759,Calvary and Chimney Rocks Trail,2
10041855,Appalachian Trail: Jones Run Trail to Pinefield Gap,3
10264706,Mount Marshall Loop via Appalachian Trail,4
10246039,"Laurel Prong, Rapidan Camp, Jones Mountain Trail via Appalachian Trail",3
10030388,Hightop Peak Loop via Appalachian Trail,3
10001304,Trayfoot Mountain Trail,4
10006943,Dickey Ridge Trail,4
10277162,Hightop Peak Trail,2
10003789,Robertson Mountain Trail Loop,3
10003497,Jeremy's Run Trail,4
10270124,Cedar Run Trail to Hawksbill to White Oak Trail Loop,4
10011512,Furnace Mountain Trail,3
10006388,Crescent Rock via Appalachian Trail,1
10264253,Rapidan Camp Rapidan River via Millprong,3
10281571,Little Stony Man to Stony Man Loop via Appalachian Trail,2
10026459,Calf Mountain Trail,2
10016442,Millers Head Trail,2
10029300,Sugarloaf Loop via Appalachian Trail,2
10284134,Little Stony Man via Appalachian Trail,2
10271916,Skyline to Old Rag Mountain Loop,4
10331293,Berry Hollow to Old Rag Mountain Trail,3
10234681,Fox Hollow Trail,1
10365613,Cedar Run Trail to White Oak Fire Road Loop,3
10272717,Compton Peak from Jenkins Gap via Appalachian Trail,2
10002017,Big Devil Stairs Trail,3
10277784,Lewis Falls via Lewis Spring,2
10029302,Skyline Drive: Thornton Gap to Gooney Overlook,4
10038873,Tuscarora-Overall Run Trail,3
10004187,White Rocks Trail,3
10037831,Story of the Forest Trail,1
10000644,"Hazel Mountain, Sam's Ridge, White Rocks Loop",4
10257942,Rose River Trail to Lewis Falls Trail and Appalachian Trail,3
10014068,Mill Prong Trail,2
10035241,Appalachian Trail: Hogback Overlook to Jenkins Gap,3
10038867,Blackrock Trail,1
10029303,Mount Marshall via the Appalacian Trail,4
10264709,Rocky Mount and Gap Run Trails,3
10290360,"Big Run, Doyles River, and Frazier Loop",4
10021109,Appalachian Trail: Rockfish Gap to Chester Gap,4
10033683,Jones Mountain Trail to Cat Knob and Bear Church Rock,4
10033684,Skyline Drive: Waynesboro to Front Royal,4
10257350,Wolf Trap Loop Trail,1
10267145,Jarman to Turk's Mountain Loop,4
10030392,Appalachian Trail: Sloan Creek to Jenkins Gap,4
10111738,"Elkwallow, Mathews Arm, and Knob Mountain Cutoff Trail",3
10263869,Appalachian Trail: Shenandoah National Park,4
10038876,Appalachian Trail: Compton Gap to Jenkins Gap,3
10273269,Corbin Cabin and Nicholson Hollow Loop via Appalachian Trail and Indian Run Trail,4
10427645,Passamaquoddy Trail,2
10004604,Hazel River Trail,4
10008454,Piney Branch Trail,3
10272749,"Bluff Trail, Mount Marshall Trail, Appalachian Loop",4
10013512,Saddleback Mountain and Appalachian Trail Loop,2
10239500,Browns Gap,2
10273159,Rose River Trail to Story of the Forest Trail Loop,3
10017463,Pocosin Trail,2
10020359,Skyline Drive: Front Royal to Waynesboro,4
10278695,Lands Run Falls to Hickerson Hollow via Appalachian Trail,3
10268543,Nicholson Hollow to Corbin Cabin,3
10012190,Corbin Cabin Trail,2
10011350,Turk Branch Trail,2
10298159,Hickerson Hollow Trail,2
10016764,Big Run Trail,3
10309153,Charlottesville Reservoir to Jarman Gap,3
10291158,Austin Mountain and Furnace Mountain Loop,4
10010535,Austin Mountain Trail,3
10002462,Brown Rocky Mountain Trail,3
10263938,Catlett Mountain,4
